"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"806","NCT01533428","A Study to Evaluate Efficacy and Safety of a Single Application of Capsaicin 8%Transdermal Delivery System Compared to Placebo in Reducing Pain Intensity in Subjects With Painful Diabetic Peripheral Neuropathy (PDPN)","Diabetic Peripheral Neuropathy",0,"Capsaicin 8%","Drug","Astellas Pharma Inc","Industry",0,0,"All","18 Years","N/A","369","February 2012","February 2014","Percent Change in the Average Daily Pain Score From Baseline to Between Weeks 2 and 8","0.025","0","ANCOVA","-6.6","LS Mean Difference","95","2-Sided","-12.3","-0.8"
"807","NCT01534208","Safety Study of Enclomiphene Citrate in the Treatment of Men With Secondary Hypogonadism","Secondary Hypogonadism",0,"Androxal","Drug","Repros Therapeutics Inc.","Industry",0,0,"Male","18 Years","65 Years","499","May 2012","October 2013","Change From Baseline in Total Morning Testosterone at 26 Weeks","0","0","0","0","0","0","0","0","0"
"808","NCT01534351","Comparison of Finasteride and Tamsulosin for Treatment of Benign Prostatic Hyperplasia (BPH) (MK-0906A-149 AM2)","Benign Prostatic Hyperplasia",0,"Finasteride","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"Male","50 Years","N/A","1","August 2013","November 2013","Change From Baseline in International Prostate Symptom Score (IPSS)","0","0","0","0","0","0","0","0","0"
"809","NCT01535014","Clinical Trial of Safety and Efficiency of Various Dosage Schedules for Dietressa Drug in Treatment of Obese Patients","Obesity",0,"Dietressa","Drug","Materia Medica Holding","Industry",0,0,"All","18 Years","65 Years","493","December 2011","June 2013","Proportion of patients with body weight reduction by 5 percent and more after 24 weeks of treatment","0","0","0","0","0","0","0","0","0"
"810","NCT01535599","Safety and Efficacy Evaluation of Topical AL-60371 Otic Suspension, 0.3% in the Treatment of Acute Otitis Externa","Acute Otitis Externa",0,"AL-60371, 0.3% Otic Suspension","Drug","Alcon Research","Industry",0,0,"All","6 Months","N/A","768","March 2012","May 2013","Proportion of Patients With Clinical Cures at the Day 11 (TOC) Visit","0","0","0","0","0","0","0","0","0"
"811","NCT01536015","Effect of Rotigotine on Motor Symptoms in Patients With Advanced Parkinson's Disease (PD) With Motor Fluctuations and Symptoms of Gastrointestinal Dysfunction","Advanced Parkinson's Disease",0,"Rotigotine","Drug","UCB Pharma","Industry",0,0,"All","30 Years","N/A","25","January 2012","October 2013","Change in Rotigotine Versus Placebo in the Absolute Time Spent ""Off"" From Baseline to the End of the 7-week Maintenance Period","0","0","0","0","0","0","0","0","0"
"812","NCT01536405","Safety, Tolerability, and Immunogenicity of Measles, Mumps, Rubella, and Varicella (MMRV) Vaccine Made With an Alternative Manufacturing Process (AMP)(V221-027)","Measles",0,"MMRV (AMP)","Biological","Merck Sharp & Dohme Corp.","Industry",0,0,"All","12 Months","23 Months","1412","June 2012","July 2013","Percentage of Participants With Varicella Zoster Virus (VZV) Antibody Levels >=5 gpELISA Units/mL","<0.001","0","Miettinen and Nurminen","4.2","Risk Difference (RD)","95","2-Sided","1.8","6.8"
"813","NCT01536418","An Active Treatment Study to Induce Clinical Response and/or Remission With GSK1605786A in Subjects With Crohn's Disease","Crohn's Disease",0,"GSK1605786A","Drug","GlaxoSmithKline","Industry",1,0,"All","18 Years","N/A","255","November 11, 2011","October 17, 2013","Percentage of participants achieving clinical response at Week 12","0","0","0","0","0","0","0","0","0"
"814","NCT01537042","A Sleep Laboratory Study to Investigate the Safety and Efficacy of the Rotigotine Skin Patch in Subjects With Restless Legs Syndrome and End-Stage Renal Disease Requiring Hemodialysis","Restless Legs Syndrome",0,"Rotigotine","Drug","UCB BIOSCIENCES GmbH","Industry",0,0,"All","18 Years","85 Years","30","April 2012","October 2013","Ratio From Baseline to the End of the 2-week Maintenance Period in Periodic Limb Movement Index (PLMI)","0.0232","0","ANCOVA","0.44","Treatment Ratio","95","2-Sided","0.22","0.88"
"815","NCT01538225","Neurophysiological Study of Sativex in Multiple Sclerosis (MS) Spasticity","Multiple Sclerosis",0,"Sativex®","Drug","Almirall, S.A.","Industry",0,0,"All","18 Years","N/A","45","April 2012","November 2013","H/M reflex ratio","0","0","0","0","0","0","0","0","0"
"816","NCT01538251","Efficacy, Safety and Tolerability of Propionyl-L-Carnitine Hydrochloride in Patients With Mild Ulcerative Colitis","Ulcerative Colitis",0,"Propionyl-L-Carnitine","Drug","sigma-tau i.f.r. S.p.A.","Industry",0,0,"All","18 Years","75 Years","147","April 2012","October 2013","Proportion of clinical/endoscopic remissions","0","0","0","0","0","0","0","0","0"
"817","NCT01538628","SpaceOAR System Pivotal Study","Prostate Cancer",0,"SpaceOAR System","Device","Augmenix, Inc.","Industry",0,0,"Male","18 Years","N/A","222","January 2012","July 2014","Proportion of subjects achieving a reduction of 25% or greater in percent volume of the rectum receiving at least 70 Gy measured from CT scans acquired pre and post SpaceOAR hydrogel injection","0","0","0","0","0","0","0","0","0"
"818","NCT01539200","Effects of Daily Nutritional Supplementation in Combination With a Eurhythmics Training (NUDAL)","Improvement of Functionality",0,"ONS+JDR","Dietary Supplement","Nestlé","Industry",0,0,"All","65 Years","N/A","80","March 2012","January 2014","Normal walking velocity","0","0","0","0","0","0","0","0","0"
"819","NCT01539512","A Randomized, Double-Blind, Placebo-Controlled Study of Idelalisib in Combination With Rituximab for Previously Treated Chronic Lymphocytic Leukemia (CLL)","Chronic Lymphocytic Leukemia",0,"Idelalisib","Drug","Gilead Sciences","Industry",0,0,"All","18 Years","N/A","220","April 2012","October 2013","Progression-Free Survival","< 0.0001","0","Log Rank","0.18","Hazard Ratio (HR)","95","2-Sided","0.10","0.32"
"820","NCT01539564","Arestin - Use in Subjects With Peri-Implantitis","Peri-Implantitis",0,"Minocycline HCl Microspheres","Drug","OraPharma","Industry",0,0,"All","21 Years","N/A","215","April 2012","May 2014","Change in mean Probing Depth of qualifying implant sites","0","0","0","0","0","0","0","0","0"
"821","NCT01539642","A Multicenter, Randomized, Double-Blind, Placebo-Controlled Trial to Evaluate the Efficacy and Safety of the Sufentanil NanoTab PCA System/15 mcg (Zalviso™) for the Treatment of Post-Operative Pain in Patients After Open Abdominal Surgery","Post-Operative Pain",0,"Sufentanil NanoTab PCA System/15 mcg","Drug","AcelRx Pharmaceuticals, Inc.","Industry",0,0,"All","18 Years","N/A","172","February 2012","January 2013","Time-weighted Summed Pain Intensity Difference (SPID) Over the 48-hour Study Period (SPID-48).","0.001","0","ANCOVA","50.02","Mean Difference (Final Values)","95","2-Sided","19.89","80.14"
"822","NCT01541202","Study of the Survival of Recombinant Human Neuregulin-1β in Chronic Heart Failure (CHF) Patients","Chronic Heart Failure",0,"rhNRG-1","Drug","Zensun Sci. & Tech. Co., Ltd.","Industry",0,0,"All","18 Years","75 Years","1600","February 2012","June 2013","All-cause mortality","0","0","0","0","0","0","0","0","0"
"823","NCT01541254","Feasibility Study of the LVIS™ (Low-profile Visualized Intraluminal Support)Device","Intracranial Aneurysms",0,"Low profile Visualized Intraluminal Device (LVIS and LVIS Jr.)","Device","Microvention-Terumo, Inc.","Industry",0,0,"All","18 Years","80 Years","30","March 2012","June 2013","Probable Benefit Measures as Successful Aneurysm Treatment With the LVIS™ Device, as Measured by Aneurysm Angiographic Occlusion of ≥ 90% at 6 Months (± 4 Weeks)","0","0","0","0","0","0","0","0","0"
"824","NCT01541553","A Sequential Treatment Regimen of Cryotherapy and Picato® for the Treatment of Actinic Keratosis on the Face and Scalp","Actinic Keratosis",0,"Cryotherapy","Procedure","LEO Pharma","Industry",0,0,"All","18 Years","N/A","367","March 2012","July 2013","Complete Clearance of AKs at Week 11","0","0","0","0","0","0","0","0","0"
"825","NCT01541774","Endovascular Atherectomy Safety and Effectiveness Study","Peripheral Vascular Disease",0,"Phoenix Atherectomy System","Device","AtheroMed, Inc","Industry",0,0,"All","18 Years","N/A","128","August 2010","April 2013","Safety: Freedom from Major Adverse Events","0","0","0","0","0","0","0","0","0"
"826","NCT01541943","Efficacy and Safety of HL-040XC in Essential Hypertension and Hyperlipidemia","Essential Hypertension",0,"Atorvastatin","Drug","HanAll BioPharma Co., Ltd.","Industry",0,0,"All","18 Years","80 Years","356","March 2012","November 2014","Change from baseline to 8 week in SiDBP (Sitting Diastolic Blood Pressure)","0","0","0","0","0","0","0","0","0"
"827","NCT01542034","Phase 3 Study of Deoxycholic Acid Injection (ATX-101) Versus Placebo for the Reduction of Localized Subcutaneous Fat in the Submental Area","Moderate or Severe Submental Fullness",0,"Deoxycholic acid injection","Drug","Kythera Biopharmaceuticals","Industry",0,0,"All","18 Years","65 Years","506","February 2012","May 2013","Percentage of Participants Who Achieved a Composite 1-grade Response","<0.001","0","Cochran-Mantel-Haenszel","3.702","Risk Ratio (RR)","95","2-Sided","2.808","4.880"
"828","NCT01542814","Collection of FUJIFILM's 3Dimensional Mammograms","Breast Cancer",0,"3Dimensional Mammography","Device","Fujifilm Medical Systems USA, Inc.","Industry",0,0,"Female","40 Years","N/A","600","February 2012","June 2013","Acquire screening cases with and without breast cancer.","0","0","0","0","0","0","0","0","0"
"829","NCT01543178","Irritable Bowel Syndrome With Diarrhea (IBS-D) Rifaximin Re-Treatment Study","Irritable Bowel Syndrome With Diarrhea",0,"open-label rifaximin","Drug","Valeant Pharmaceuticals International, Inc.","Industry",0,0,"All","18 Years","N/A","2583","February 2012","June 2014","Repeat Treatment Responders","0.0232","The a priori threshold for statistical significance was p < 0.05.","Cochran-Mantel-Haenszel","0","0","0","0","0","0"
"830","NCT01544179","A Study of IRESSA Treatment Beyond Progression in Addition to Chemotherapy Versus Chemotherapy Alone","Non-Small Cell Lung Cancer",0,"Gefitinib","Drug","AstraZeneca","Industry",0,0,"All","18 Years","130 Years","287","March 15, 2012","May 5, 2014","Progression-Free Survival (Site Read, Investigator Assessment)","0.273","0","Cox Proportional Hazards","0.86","Hazard Ratio (HR)","95","2-Sided","0.65","1.13"
"831","NCT01545388","Metformin Add-on Regimen Comparison Study in Japanese Participants With Type 2 Diabetes Mellitus (MK-0431A-136)","Type 2 Diabetes Mellitus",0,"Sitagliptin","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","20 Years","74 Years","337","February 23, 2012","March 12, 2013","Change From Baseline to Week 24 in Hemoglobin A1c (HbA1c)","<0.001","0","cLDA","-0.678","Difference in least squares means","95","2-Sided","-0.868","-0.489"
"832","NCT01546142","Phase 3 Study of Deoxycholic Acid Injection (ATX-101) Versus Placebo for the Reduction of Localized Subcutaneous Fat in the Submental Area","Moderate or Severe Submental Fullness",0,"Deoxycholic acid injection","Drug","Kythera Biopharmaceuticals","Industry",0,0,"All","18 Years","65 Years","516","March 2012","May 2013","Percentage of Participants Who Achieved a Composite 1-grade Response","<0.001","0","Cochran-Mantel-Haenszel","2.983","Risk Ratio (RR)","95","2-Sided","2.311","3.849"
"833","NCT01546623","A Phase 3 Comparative Study of TAP-144-SR(6M) in Prostate Cancer Patients Previously Treated With Hormonal Therapy","Prostate Cancer",0,"TAP-144-SR(6M)","Drug","Takeda","Industry",0,0,"Male","20 Years","85 Years","160","March 2012","April 2014","The Rate of Suppression of Serum Testosterone to Castrate Level","0","0","0","0","0","0","0","0","0"
"834","NCT01547715","Immunogenicity and Safety of Meningococcal ACWY Conjugate Vaccine in Healthy Subjects From 2 to 75 Years of Age in India","Bacterial Meningitis",0,"Meningococcal ACWY conjugate vaccine","Biological","Novartis","Industry",0,0,"All","2 Years","75 Years","180","March 2012","April 2014","Percentages of Subjects With Human Serum Bactericidal Assay (hSBA) Seroresponse Against N.Meningitidis Serogroup A.","0","0","0","0","0","0","0","0","0"
"835","NCT01549847","A Randomized, Double Blind, Placebo Controlled Trial L-carnitine and Piracetam in the Treatment of Weakness, Muscle Fatigue and Muscle Pain in the Postpoliomyelitis Syndrome","Postpoliomyelitis Syndrome",0,"L-carnitine and piracetam","Drug","Biolab Sanus Farmaceutica","Industry",0,0,"All","18 Years","60 Years","0",NA,"February 2013","Changes in Muscle Weakness","0","0","0","0","0","0","0","0","0"
"836","NCT01549964","Comparison of Fasiglifam (TAK-875) to Placebo and Sitagliptin in Combination With Metformin in Participants With Type 2 Diabetes","Glycemic Control",0,"Fasiglifam (TAK-875)","Drug","Takeda","Industry",0,0,"All","18 Years","N/A","916","April 2012","March 2014","Change From Baseline in Glycosylated Hemoglobin (HbA1c)","<0.001","MMRM model with treatment, country, schedule, visit and visit by treatment interaction as fixed factors and with baseline value and baseline value by visit interaction as covariates with an unstructured covariance structure.","Mixed model for repeated measurements","-0.55","LS Mean Difference","95","2-Sided","-0.77","-0.34"
"837","NCT01551069","Multicenter Study Assessing the Efficacy & Safety of Hydroxychloroquine Sulfate in Patients With Systemic Lupus Erythematosus or Cutaneous Lupus Erythematosus With Active Lupus Erythematosus Specific Skin Lesion","Cutaneous Lupus Erythematosus-Systemic Lupus Erythematosus",0,"hydroxychloroquine (Z0188)","Drug","Sanofi","Industry",0,0,"All","18 Years","N/A","103","March 2012","December 2013","A change in CLASI (Cutaneous Lupus Erythematosus Disease Area and Severity Index) activity score","0","0","0","0","0","0","0","0","0"
"838","NCT01551290","A Study to Evaluate the Effectiveness and Safety of Infliximab in Chinese Patients With Active Ulcerative Colitis","Ulcerative Colitis",0,"Infliximab","Drug","Xian-Janssen Pharmaceutical Ltd.","Industry",0,0,"All","18 Years","65 Years","99","April 2012","March 2014","Number of participants with a clinical response at Week 8","0","0","0","0","0","0","0","0","0"
"839","NCT01552057","A Study of Duloxetine in Fibromyalgia","Fibromyalgia",0,"Duloxetine 60 mg","Drug","Eli Lilly and Company","Industry",0,0,"All","20 Years","74 Years","393","March 2012","December 2013","Change From Baseline to 14-Week Endpoint in the BPI 24-Hour Average Pain Severity Item of the BPI-Modified Short Form Score (MMRM)","0.0988","Statistical tests were conducted at a 2-sided alpha level of 0.05.","MMRM","-0.32","Mean Difference (Final Values)","95","2-Sided","-0.70","0.06"
"840","NCT01553123","Efficacy and Safety Study of Ulipristal Acetate in Females With Anemia Associated With Uterine Leiomyoma","Leiomyomas",0,"Ulipristal Acetate","Drug","Watson Pharmaceuticals","Industry",0,0,"Female","18 Years","50 Years","0","April 2012","November 2013","Change from baseline in hemoglobin levels (g/dL)","0","0","0","0","0","0","0","0","0"
"841","NCT01553279","Immunogenicity and Safety of V419 Given at 2, 3 and 4 Months of Age With Meningococcal Serogroup C Conjugate Vaccines","Neisseria Meningitidis",0,"V419 (PR5I)","Biological","MCM Vaccines B.V.","Industry",0,0,"All","46 Days","74 Days","284","March 2012","September 2013","Meningococcal serogroup C seroprotection rate","0","0","0","0","0","0","0","0","0"
"842","NCT01553591","Efficacy, Safety, and Tolerability of JNJ-27018966 in the Treatment of Patients With Diarrhea-Predominant Irritable Bowel Syndrome (IBS-d) (Protocol JNJ-27018966IBS3001)","Irritable Bowel Syndrome",0,"JNJ-27018966","Drug","Furiex Pharmaceuticals, Inc","Industry",0,0,"All","18 Years","80 Years","1282","May 2012","January 2014","Composite response based on improvements from baseline in daily abdominal pain and daily stool consistency scores.","0","0","0","0","0","0","0","0","0"
"843","NCT01553747","Efficacy, Safety, and Tolerability of JNJ-27018966 in the Treatment of Patients With Diarrhea-Predominant Irritable Bowel Syndrome (IBS-d) (Protocol JNJ-27018966IBS3002)","Irritable Bowel Syndrome",0,"JNJ-27018966","Drug","Furiex Pharmaceuticals, Inc","Industry",0,0,"All","18 Years","80 Years","1150","May 2012","January 2014","Composite response based on improvements from baseline in daily abdominal pain and daily stool consistency scores.","0","0","0","0","0","0","0","0","0"
"844","NCT01554163","Safety and Efficacy of Etoricoxib 30 mg Versus Celecoxib 200 mg in Korean Participants With Osteoarthritis","Osteoarthritis of the Knee",0,"Etoricoxib 30 mg","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","40 Years","N/A","239","March 2012","March 2013","Time-Weighted Mean Change From Baseline in Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Pain Subscale","0.390","0","ANCOVA","-1.63","Difference in LS Mean Change","95","2-Sided","-5.37","2.10"
"845","NCT01554709","Safety and Performance Study of the CardioGard Cannula","Aortic Valve Replacement",0,"Aortic Cannulas (CardioGard)","Device","CardioGard Medical Ltd.","Industry",0,0,"All","50 Years","85 Years","71","March 2012","December 2013","DWI- Diffusion Weighted Imaging","0","0","0","0","0","0","0","0","0"
"846","NCT01554956","Efficacy/Safety of Human Plasminogen Eye Drop in Ligneous Conjunctivitis Patients","Ligneous Conjunctivitis",0,"Human Plasminogen","Biological","Kedrion S.p.A.","Industry",0,0,"All","N/A","N/A","12","September 2012","April 2014","Number of eyes with recurrent ligneous membranes after initially showing total regression after treatment or after surgical excision.","0","0","0","0","0","0","0","0","0"
"847","NCT01554982","A Long-Term Safety Extension Trial of Ferric Citrate in Patients With End-Stage Renal Disease (ESRD) on Dialysis","End Stage Renal Disease",0,"ferric citrate","Drug","Keryx Biopharmaceuticals","Industry",0,0,"All","18 Years","N/A","168","August 2012","June 2014","Safety Parameters","0","0","0","0","0","0","0","0","0"
"848","NCT01555164","A Phase 3 Study of Ranolazine in Subjects With Type 2 Diabetes Who Are Inadequately Controlled on Metformin Alone","Type 2 Diabetes Mellitus",0,"Ranolazine","Drug","Gilead Sciences","Industry",0,0,"All","18 Years","75 Years","442","June 2012","September 2013","Change From Baseline in Glycosylated Hemoglobin (HbA1c) at Week 24","0.306","P-value from a mixed-effect model including terms for baseline HbA1c value, treatment group, visit week, and treatment by visit week interaction. Unstructured covariance matrix was used.","Mixed Effects Model Analysis","-0.11","difference in least squares mean (LSM)","95","2-Sided","-0.31","0.10"
"849","NCT01555333","An Open Label Extension Study in Subjects With Fragile X Syndrome","Fragile X Syndrome",0,"arbaclofen","Drug","Seaside Therapeutics, Inc.","Industry",0,0,"All","5 Years","50 Years","357","November 2011","July 2013","Safety Measures","0","0","0","0","0","0","0","0","0"
"850","NCT01556165","Rasagiline in Early Parkinson's Disease Patients Not Treated With Levodopa in China","Parkinson's Disease",0,"rasagiline","Drug","H. Lundbeck A/S","Industry",0,0,"All","35 Years","N/A","130","April 2012","December 2013","Change From Baseline to Week 26 in UPDRS Total Score","0.0254","No adjustments for multiple comparisons were made.","ANCOVA","-3.00","Mean Difference (Final Values)","75","2-Sided","-4.53","-1.47"
"851","NCT01556997","Perindopril Amlodipine for the Treatment of Hypertension","Essential Hypertension",0,"XOMA 985","Drug","Symplmed Pharmaceuticals LLC","Industry",0,0,"All","18 Years","75 Years","837","February 2012","February 2013","Change From Baseline to End of Treatment in the Mean Seated Trough Cuff Diastolic Blood Pressure (DBP).","0.025","The statistical model was an analysis of covariance model with treatment as the main effect and baseline DBP (<100 mmHg versus ≥100 mmHg), current type 2 diabetes status (yes versus no), and race (black versus non-black) as covariates.","ANCOVA","0","0","0","0","0","0"
"852","NCT01557166","Effect of Liraglutide in Obese Subjects With Moderate or Severe Obstructive Sleep Apnoea: SCALE™ - Sleep Apnoea","Metabolism and Nutrition Disorder",0,"liraglutide","Drug","Novo Nordisk A/S","Industry",0,0,"All","18 Years","64 Years","359","June 7, 2012","June 1, 2013","Change From Baseline in Apnoea-hypopnoea Index (AHI)","0.015","0","ANCOVA","-6.10","Estimated treatment difference","95","0","-11.0","-1.19"
"853","NCT01558271","A Study of LY2189265 in Japanese Participants With Type 2 Diabetes Mellitus","Type 2 Diabetes Mellitus",0,"LY2189265","Drug","Eli Lilly and Company","Industry",0,0,"All","20 Years","N/A","492","March 2012","October 2013","Change From Baseline in Glycosylated Hemoglobin (HbA1c) at 26 Weeks","<0.001","0","Mixed Models Analysis","-1.57","LS Mean Difference","95","2-Sided","-1.79","-1.35"
"854","NCT01558466","Sildenofil in Persistent Pulmonary Hypertension in Newborns","Persistent Fetal Circulation Syndrome",0,"Sildenafil","Drug","Hamad Medical Corporation","Industry",0,0,"All","36 Weeks","41 Weeks","100","November 2011","November 2014","Oxygen index","0","0","0","0","0","0","0","0","0"
"855","NCT01559922","Use of Artefill® for Moderate to Severe Atrophic Acne Scar Correction","Atrophic Acne Scar",0,"Normal Saline","Drug","Suneva Medical, Inc.","Industry",0,0,"All","18 Years","N/A","175","February 2012","April 2013","ASRS Responder Rate at 6 Months","0","0","0","0","0","0","0","0","0"
"856","NCT01560195","A Study of Pegylated rhG-CSF as Support to Advanced Non-Small-Cell Lung Cancer (NSCLC) Patients Receiving Chemotherapy Receiving Chemotherapy","NSCLC",0,"Pegylated rhG-CSF: 100µg/kg","Drug","Jiangsu HengRui Medicine Co., Ltd.","Industry",0,0,"All","18 Years","70 Years","150","April 2012","January 2013","Rate of grade 3/4 neutropenia in cycle 1","0","0","0","0","0","0","0","0","0"
"857","NCT01560403","A One-Year, Open-Label Study With Teduglutide for Subjects Who Completed Study CL0600-021","Short Bowel Syndrome",0,"Teduglutide","Drug","Shire","Industry",0,0,"All","18 Years","N/A","14","May 2012","August 2013","Summary of Treatment-emergent Adverse Events","0","0","0","0","0","0","0","0","0"
"858","NCT01563367","A Prospective, Comparative Study of Intravenous Iron Isomaltoside 1000 (Monofer®) Administered by Infusions to Non-Anaemic Patients Undergoing Elective or Sub-Acute Coronary Artery Bypass Graft, Valve Replacement or a Combination Thereof","Non-anaemic Patients Undergoing Cardiac Surgery",0,"Iron isomaltoside 1000 (Monofer®)","Drug","Pharmacosmos A/S","Industry",0,0,"All","18 Years","N/A","74","January 2012","August 2013","Change in haemoglobin (Hb) concentrations","0","0","0","0","0","0","0","0","0"
"859","NCT01564537","A Phase 3 Study Comparing Oral Ixazomib Plus Lenalidomide and Dexamethasone Versus Placebo Plus Lenalidomide and Dexamethasone in Adult Patients With Relapsed and/or Refractory Multiple Myeloma","Relapsed Multiple Myeloma",0,"Ixazomib","Drug","Millennium Pharmaceuticals, Inc.","Industry",0,0,"All","18 Years","N/A","722","August 2012","October 2014","Progression Free Survival (PFS) as Assessed by the Independent Review Committee (IRC)","0.012","0","Log Rank","0.742","Hazard Ratio (HR)","95","2-Sided","0.587","0.939"
"860","NCT01565707","A Study to Investigate How Effective and Safe Solifenacin Succinate Suspension is in Treating Children/Adolescents Aged 5 to Less Than 18 Years With Symptoms of Overactive Bladder (OAB) Compared to a Non-active Drug","Urinary Bladder, Overactive",0,"Solifenacin Succinate Suspension","Drug","Astellas Pharma Europe B.V.","Industry",0,0,"All","5 Years","17 Years","189","June 2012","December 2013","Change From Baseline to End of Treatment (EoT) in Mean Volume Voided (MVV) Per Micturition","0.046","0","ANCOVA","12.1","Adjusted Mean Difference","95","2-Sided","0.2","24.0"
"861","NCT01566162","A Twelve Week, Open Label Extension Study in Patients With Schizophrenia","Schizophrenia",0,"Lurasidone","Drug","Sunovion","Industry",0,0,"All","18 Years","N/A","191","April 2012","November 2013","Safety - Treatment-emergent Adverse Events (TEAEs), TEAEs Leading to Discontinuation, and Serious AEs (SAEs)","0","0","0","0","0","0","0","0","0"
"862","NCT01567735","A Study to Evaluate the Efficacy, Safety and Tolerability of TMC435 in Combination With PegIFN Alfa-2a (Pegasys) and Ribavirin (Copegus) in Treatment-Naïve or Treatment-Experienced, Chronic Hepatitis C Virus Genotype-4 Infected Patients","Hepatitis C",0,"TMC435","Drug","Janssen R&D Ireland","Industry",0,0,"All","18 Years","70 Years","107","March 27, 2012","March 20, 2014","Proportion of participants achieving sustained virologic response 12 weeks after planned end of treatment (SVR12)","0","0","0","0","0","0","0","0","0"
"863","NCT01567956","Propionyl-L-Carnitine Hydrochloride in Patients With Mild Ulcerative Colitis; Efficacy, Safety and Tolerability Study","Ulcerative Colitis",0,"Propionyl-L-Carnitine","Drug","sigma-tau i.f.r. S.p.A.","Industry",0,0,"All","18 Years","75 Years","150","April 2012","October 2013","Proportion of clinical/endoscopic remissions","0","0","0","0","0","0","0","0","0"
"864","NCT01568073","Efficacy and Safety of BIA 9-1067 in Idiopathic Parkinson's Disease Patients With ""Wearing-off"" Phenomenon","Parkinson's Disease",0,"BIA 9-1067","Drug","Bial - Portela C S.A.","Industry",0,0,"All","30 Years","83 Years","600","March 2011","November 2013","Efficacy of 3 BIA 9-1067 (5 mg, 25 mg, and 50 mg) Compared With 200 mg of Entacapone or Placebo,","0","0","0","0","0","0","0","0","0"
"865","NCT01568593","Comparison of the Efficacy and Safety of T2750 and Vismed® in the Treatment of Moderate to Severe Dry Eye Syndrome","Dry Eye Syndromes",0,"T2750","Device","Laboratoires Thea","Industry",0,0,"All","18 Years","N/A","93","March 2012","March 2013","Global Ocular Staining (With Oxford Scale - Ranges :0-15)","0","0","0","0","0","0","0","0","0"
"866","NCT01568866","Phase 3 Study With Carfilzomib and Dexamethasone Versus Bortezomib and Dexamethasone for Relapsed Multiple Myeloma Patients","Multiple Myeloma",0,"Carfilzomib","Drug","Amgen","Industry",0,0,"All","18 Years","N/A","929","June 2012","November 2014","Progression Free Survival","< 0.0001","0","Stratified Log Rank","0.533","Hazard Ratio (HR)","95","2-Sided","0.437","0.651"
"867","NCT01569464","Rotigotine Effect on All-day Functioning and Quality of Life in Subjects With Moderate to Severe Restless Legs Syndrome (RLS)","Restless Legs Syndrome",0,"Rotigotine","Drug","UCB Pharma","Industry",0,0,"All","18 Years","75 Years","150","March 2012","April 2013","Change From Baseline To The End Of The Maintenance Period in International Restless Legs Scale (IRLS) Sum Score","0.8451","A hierarchical test procedure was done for the primary efficacy variables at an α-level of 5 %. If a test was statistically significant, a test for the next variable was performed. If a test was not statistically significant the procedure stopped.","ANCOVA","-0.27","LS Mean","95","2-Sided","-2.96","2.42"
"868","NCT01570478","A Study in Patients With Asthma","Asthma",0,"Foster® NEXThaler® 100/6 µg/unit dose","Drug","Chiesi Farmaceutici S.p.A.","Industry",0,0,"All","18 Years","N/A","108","July 2012","February 2014","Change from baseline to end of treatment in post-dose peripheral airway resistance [R(5Hz)-R(20Hz)].","0","0","0","0","0","0","0","0","0"
"869","NCT01570751","A Trial Comparing the Efficacy, Patient-reported Outcomes and Safety of Insulin Degludec 200 U/mL vs Insulin Glargine in Subjects With Type 2 Diabetes Mellitus Requiring High-dose Insulin","Diabetes",0,"insulin degludec","Drug","Novo Nordisk A/S","Industry",0,0,"All","18 Years","N/A","145","April 2012","January 2014","Change From Baseline (Visit 18) in Glycosylated Haemoglobin (HbA1c) at the End of Each 16 Week Treatment Period","0","0","0","0","0","0","0","0","0"
"870","NCT01570829","Clinical Trial of Safety and Efficiency of New Dosage Schedule for Dietressa Drug in Treatment of Obese Patients","Obesity",0,"Dietressa","Drug","Materia Medica Holding","Industry",0,0,"All","18 Years","65 Years","332","December 2011","June 2013","Proportion of patients with body weight reduction by 5 percent and more after 24 weeks of treatment","0","0","0","0","0","0","0","0","0"
"871","NCT01571219","An Extension Study to Demonstrate Long-Term Efficacy and Safety of CT-P13 When Co-administered With Methotrexate in Patient With Rheumatoid Arthritis Who Were Treated With Infliximab (Remicade or CT-P13) in Study CT-P13 3.1","Rheumatoid Arthritis",0,"Infliximab","Biological","Celltrion","Industry",0,0,"All","18 Years","75 Years","302","March 2012","July 2013","Long term efficacy evaluated by American College of Rheumatology(ACR) criteria and Long term safety evaluated by immunogenicity and clinical laboratory test","0","0","0","0","0","0","0","0","0"
